geneID	taxon	count	SampleID
AAC76298.1	Escherichia coli str. K-12 substr. MG1655	1561.0	519_t1
AAA88675.1	Bacteroides fragilis	60.0	519_t1
AAF86220.1	Enterococcus faecium	615.0	519_t1
ACL82962.1	Enterococcus faecium	16.0	519_t1
ADP36409.1	Bifidobacterium bifidum PRL2010	983.0	519_t1
AAL27442.1	Enterococcus faecalis	239.0	519_t1
AAL14440.1	Acinetobacter baumannii	1333.0	519_t1
WP_000192137.1	Bacillales	2707.0	519_t1
CBL58195.1	Staphylococcus aureus	301.0	519_t1
AAF67494.2	Streptomyces niveus	5805.0	519_t1
AAB05624.1	Enterococcus faecalis	395.0	519_t1
CBY88983.1	Staphylococcus aureus subsp. aureus ST398	691.0	519_t1
AAC43969.1	Burkholderia cepacia	84.0	519_t1
AAA86871.1	Staphylococcus aureus	1204.0	519_t1
AAF61331.1	Enterococcus gallinarum	103.0	519_t1
AAL19306.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	68.0	519_t1
AAC73564.1	Escherichia coli str. K-12 substr. MG1655	1327.0	519_t1
ANZ79240.1	uncultured bacterium	681.0	519_t1
BAA16547.1	Escherichia coli str. K-12 substr. W3110	179.0	519_t1
CAD55718.1	Bacteroides coprosuis DSM 18011	540.0	519_t1
CAA11473.1	Pseudomonas aeruginosa	92.0	519_t1
QBQ85438.1	Acinetobacter baumannii	49.0	519_t1
CAC41008.1	Klebsiella pneumoniae	130.0	519_t1
AJP77076	Pedobacter sp. Stok-3	59.0	519_t1
AAK76136.1	Streptococcus pneumoniae TIGR4	3308.0	519_t1
AAA26832.1	Streptomyces fradiae	998.0	519_t1
AAG03816.1	Pseudomonas aeruginosa PAO1	306.0	519_t1
ABX54691.1	Enterococcus faecalis	611.0	519_t1
AAB23649.1	Vibrio anguillarum	26.0	519_t1
AAD22403.1	Enterococcus gallinarum	155.0	519_t1
AAA22081.1	Agrobacterium fabrum str. C58	683.0	519_t1
AAN28721.1	uncultured bacterium	1150.0	519_t1
ACL82959.1	Enterococcus faecium	90.0	519_t1
AMP42147.1	uncultured bacterium IN-02	302.0	519_t1
BAL43360.1	Photobacterium damselae subsp. damselae	1119.0	519_t1
AAG06942.1	Pseudomonas aeruginosa PAO1	1273.0	519_t1
CBH51823.1	Campylobacter fetus subsp. fetus	1031.0	519_t1
CAB60001.1	Saccharopolyspora erythraea NRRL 2338	130.0	519_t1
CBI75871.1	Bartonella clarridgeiae 73	539.0	519_t1
AAF86641.1	Enterococcus gallinarum	1106.0	519_t1
AAD51348.1	Stenotrophomonas maltophilia	1253.0	519_t1
AAB05626.1	Enterococcus faecalis	170.0	519_t1
WP_001572373.1	Enterobacteriales	36.0	519_t1
AHH83938.1	Enterococcus faecium	89.0	519_t1
AAD51346.1	Stenotrophomonas maltophilia	88.0	519_t1
BAD89844.2	Acinetobacter baumannii	25.0	519_t1
ABA71726.1	Enterococcus faecalis	909.0	519_t1
CAJ77856.1	Acinetobacter baumannii AYE	925.0	519_t1
AAM09850.1	Enterococcus faecium	645.0	519_t1
CBY88906.1	Achromobacter sp. sallbros1	17.0	519_t1
AAA74437.1	Pseudomonas aeruginosa	697.0	519_t1
BAD12078.1	Acinetobacter pittii	535.0	519_t1
ACT97415.1	mixed culture bacterium AX_gF3SD01_15	834.0	519_t1
AAD37403.1	Escherichia coli	107.0	519_t1
AAA65955.1	Enterococcus faecium	222.0	519_t1
ACJ63262.1	Escherichia coli	124.0	519_t1
CBL80435.1	Staphylococcus aureus	48.0	519_t1
AAU10334.1	Streptococcus oralis	125.0	519_t1
APM87143.1	Escherichia coli	13.0	519_t1
AEP40503.1	Enterococcus faecium	252.0	519_t1
APB03220.1	Paenibacillus sp. LC231	264.0	519_t1
AAY32951.1	Streptococcus agalactiae	422.0	519_t1
ABX54692.1	Enterococcus faecalis	242.0	519_t1
AGN74946	Staphylococcus sciuri subsp. sciuri	477.0	519_t1
AHA41499.1	Rhodococcus hoagii	865.0	519_t1
AAG05914	Pseudomonas aeruginosa PAO1	639.0	519_t1
AAF40763.1	Neisseria meningitidis MC58	210.0	519_t1
AAB05623.1	Enterococcus faecalis	79.0	519_t1
AAF36802.1	Paenibacillus popilliae ATCC 14706	140.0	519_t1
CAH14033.1	Legionella pneumophila str. Paris	739.0	519_t1
AAA50325.1	Streptomyces antibioticus	812.0	519_t1
AHA41504.1	Rhodococcus hoagii	10.0	519_t1
AGC51118.1	Staphylococcus aureus	64.0	519_t1
ABA71730.1	Enterococcus faecalis	275.0	519_t1
BAE06009.1	Pseudomonas aeruginosa	90.0	519_t1
BAG33043.1	Porphyromonas gingivalis ATCC 33277	90.0	519_t1
ACL82960.1	Enterococcus faecium	257.0	519_t1
AAD01868.1	Enterococcus faecalis	167.0	519_t1
AHB37625.1	Staphylococcus cohnii	561.0	519_t1
BAA11237.1	Escherichia coli	67.0	519_t1
AAA21532.1	Bacteroides fragilis	1921.0	519_t1
CAA52904.1	Streptococcus pyogenes	767.0	519_t1
AAM09849.1	Enterococcus faecium	318.0	519_t1
AAB95639.1	Staphylococcus aureus	783.0	519_t1
KIX81495.1	Bacillus subtilis	22.0	519_t1
CAM12479.1	uncultured bacterium	256.0	519_t1
BAE77933.1	Escherichia coli str. K-12 substr. W3110	23.0	519_t1
ACH87088.1	Escherichia coli	996.0	519_t1
AVM85875.1	Escherichia coli	75.0	519_t1
BAE78116.1	Escherichia coli str. K-12 substr. W3110	81.0	519_t1
AAF86642.1	Enterococcus gallinarum	238.0	519_t1
CAA45050.1	Streptomyces ambofaciens	948.0	519_t1
AAC36915.1	Clostridium perfringens	178.0	519_t1
CAE53424.1	Pasteurella multocida	355.0	519_t1
AAA26652.1	Staphylococcus haemolyticus	318.0	519_t1
ABA71728.1	Enterococcus faecalis	807.0	519_t1
CDF47262.1	Clostridioides difficile	177.0	519_t1
AAL59753.1	Vibrio cholerae	257.0	519_t1
ABX54690.1	Enterococcus faecalis	93.0	519_t1
AAA23018.1	Campylobacter coli	243.0	519_t1
ACX92986.2	Enterococcus faecium	324.0	519_t1
AAN28945	Chlamydia trachomatis	291.0	519_t1
BAA03674.1	Micromonospora griseorubida	82.0	519_t1
CAE18141.1	Staphylococcus sciuri	862.0	519_t1
AAA99505.1	Bacillus licheniformis	3.0	519_t1
CCC86795.1	Staphylococcus aureus subsp. aureus LGA251	175.0	519_t1
BAB38260.1	Escherichia coli O157:H7 str. Sakai	98.0	519_t1
BAE15963.1	Staphylococcus aureus	95.0	519_t1
AAC45805.1	Rhodococcus rhodochrous	282.0	519_t1
CCP45647.1	Mycobacterium tuberculosis H37Rv	13.0	519_t1
AAB36568.1	Streptomyces venezuelae ATCC 10712	108.0	519_t1
AEP40504.1	Enterococcus faecium	653.0	519_t1
BAA15934.1	Escherichia coli str. K-12 substr. W3110	340.0	519_t1
ABO40886.1	Yersinia ruckeri	265.0	519_t1
SOX29786.1	Brachyspira hyodysenteriae	453.0	519_t1
AAO43110.1	Enterococcus faecalis ATCC 29212	97.0	519_t1
ANK04027.1	Escherichia coli O25b:H4	18.0	519_t1
AEP40500.1	Enterococcus faecium	159.0	519_t1
CAE00499.1	Clostridioides difficile	430.0	519_t1
AAR96051.1	Streptomyces rimosus	321.0	519_t1
BAA34299.1	Pseudomonas aeruginosa PAO1	37.0	519_t1
CAL84423.1	Clostridium botulinum A str. ATCC 3502	155.0	519_t1
AAK99775.1	Streptococcus pneumoniae R6	7.0	519_t1
AAG03548.1	Pseudomonas aeruginosa PAO1	42.0	519_t1
ABG77965.1	Enterobacter cloacae	33.0	519_t1
AGZ55247.1	Bacillus amyloliquefaciens CC178	58.0	519_t1
AAL19304.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	255.0	519_t1
BAJ09383.1	Staphylococcus aureus	150.0	519_t1
AAO04716.1	Staphylococcus epidermidis ATCC 12228	320.0	519_t1
ACJ59254.1	Acinetobacter baumannii AB307-0294	31.0	519_t1
CAL48457.1	Escherichia coli	96.0	519_t1
CAA63714.1	Salmonella enterica subsp. enterica serovar Typhimurium	76.0	519_t1
AAB41956.1	Pseudomonas aeruginosa	59.0	519_t1
AEX49906.1	Pseudomonas aeruginosa	204.0	519_t1
ACJ41739.1	Acinetobacter baumannii AB0057	62.0	519_t1
BAI83385.1	Macrococcus caseolyticus	75.0	519_t1
AAC61671.1	Staphylococcus cohnii	181.0	519_t1
CBH51824.1	Campylobacter fetus subsp. fetus	594.0	519_t1
AAM09851.1	Enterococcus faecium	587.0	519_t1
AAF36806.1	Paenibacillus popilliae ATCC 14706	98.0	519_t1
AAG07064.1	Pseudomonas aeruginosa PAO1	202.0	519_t1
AJD73064.1	Streptococcus pneumoniae	59.0	519_t1
BAM10414.1	Pseudomonas aeruginosa	199.0	519_t1
AAB58160.1	Burkholderia cepacia	86.0	519_t1
BAA07072.1	Photobacterium damselae subsp. piscicida	52.0	519_t1
AGT57825	synthetic construct	211.0	519_t1
APB03222.1	Paenibacillus sp. LC231	51.0	519_t1
CAJ77857.1	Acinetobacter baumannii AYE	114.0	519_t1
AAP15294.1	Pasteurella multocida	28.0	519_t1
AAC75137.1	Escherichia coli str. K-12 substr. MG1655	327.0	519_t1
CAJ77855.1	Acinetobacter baumannii AYE	110.0	519_t1
QBQ69719.1	Escherichia coli	78.0	519_t1
AAK64581.1	Vibrio cholerae MO10	82.0	519_t1
BAJ42218.1	Escherichia coli DH1	35.0	519_t1
AAA26683.1	Staphylococcus aureus	24.0	519_t1
AAC23556.1	Pseudomonas aeruginosa	250.0	519_t1
AAC75136.1	Escherichia coli str. K-12 substr. MG1655	271.0	519_t1
AAA27459.1	Transposon Tn4551	149.0	519_t1
BAE83690.1	Desulfitobacterium hafniense Y51	194.0	519_t1
ACN32294.1	Escherichia coli	28.0	519_t1
ABA71729.1	Enterococcus faecalis	72.0	519_t1
AAP43109.1	Escherichia coli	291.0	519_t1
AAA65959.1	Enterococcus faecium	13.0	519_t1
ACS83559.1	Clostridium perfringens	72.0	519_t1
AAD51344.1	Stenotrophomonas maltophilia	134.0	519_t1
ADM92606.1	Acinetobacter baumannii	114.0	519_t1
AAF42062.1	Neisseria meningitidis MC58	522.0	519_t1
ACX92987.1	Enterococcus faecium	165.0	519_t1
AAL27444.1	Enterococcus faecalis	181.0	519_t1
CAA09666.1	Klebsiella pneumoniae	121.0	519_t1
AAW38464.1	Staphylococcus aureus subsp. aureus COL	26.0	519_t1
NP_249116.1	Pseudomonas aeruginosa PAO1	73.0	519_t1
AAA65956.1	Enterococcus faecium	186.0	519_t1
ACL82961.1	Enterococcus faecium	63.0	519_t1
BAE78083.1	Escherichia coli str. K-12 substr. W3110	39.0	519_t1
CAH35803.1	Burkholderia pseudomallei K96243	137.0	519_t1
AAS48620.1	Enterobacter cloacae	114.0	519_t1
ABO11759.2	Acinetobacter baumannii ATCC 17978	44.0	519_t1
AAU93796.1	Aeromicrobium erythreum	31.0	519_t1
CAI47810.1	Pseudomonas aeruginosa	115.0	519_t1
ABQ47844.1	Staphylococcus aureus subsp. aureus JH9	34.0	519_t1
CAA30695.1	Plasmid R387	8.0	519_t1
CAX16467.1	uncultured bacterium	26.0	519_t1
AFQ93498.1	Enterobacter cloacae	144.0	519_t1
BAH45481.1	Brevibacillus brevis NBRC 100599	59.0	519_t1
AAP93922.1	Serratia marcescens	9.0	519_t1
CAB13167.1	Bacillus subtilis subsp. subtilis str. 168	112.0	519_t1
AAC75135.2	Escherichia coli str. K-12 substr. MG1655	70.0	519_t1
AVK94777.1	Escherichia coli	58.0	519_t1
AAB05625.1	Enterococcus faecalis	250.0	519_t1
ACJ63260.1	Escherichia coli	99.0	519_t1
AAG05881.1	Pseudomonas aeruginosa PAO1	183.0	519_t1
AAC60780.1	Yersinia enterocolitica (type O:8)	267.0	519_t1
AEP40501.1	Enterococcus faecium	78.0	519_t1
AAF36805.1	Paenibacillus popilliae ATCC 14706	81.0	519_t1
BAQ22139.1	Serratia marcescens	19.0	519_t1
AAK84316.1	Enterococcus faecium	121.0	519_t1
AAU95768.1	Staphylococcus aureus	62.0	519_t1
KTE89608.1	Desulfitobacterium hafniense	100.0	519_t1
AAA73865.1	Clostridium butyricum	99.0	519_t1
AAL20862.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	18.0	519_t1
EGE18576.1	Moraxella catarrhalis BC1	25.0	519_t1
AFK13828.1	Enterobacter cloacae	15.0	519_t1
AAD51347.1	Stenotrophomonas maltophilia	224.0	519_t1
CAC87665.1	Caulobacter vibrioides	2.0	519_t1
CAB14620.1	Bacillus subtilis subsp. subtilis str. 168	21.0	519_t1
AQX82857.1	Macrococcus caseolyticus	163.0	519_t1
BAH63251.1	Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044	10.0	519_t1
CAC14596.1	Stenotrophomonas maltophilia	67.0	519_t1
NP_249397.1	Pseudomonas aeruginosa PAO1	4.0	519_t1
AAC73565.1	Escherichia coli str. K-12 substr. MG1655	92.0	519_t1
AHE40557.1	Exiguobacterium sp. S3-2	31.0	519_t1
AGV10830.1	Campylobacter coli CVM N29710	31.0	519_t1
AAC74149.2	Escherichia coli str. K-12 substr. MG1655	23.0	519_t1
AAS79458.1	Streptomyces bikiniensis	82.0	519_t1
ABA42118.2	Streptomyces antibioticus	8.0	519_t1
CAG27800.1	uncultured bacterium	78.0	519_t1
AAM77075.1	uncultured bacterium	61.0	519_t1
WP_011461306.1	Desulfitobacterium hafniense	33.0	519_t1
BAE06007.1	Pseudomonas aeruginosa	183.0	519_t1
AAG04750.1	Pseudomonas aeruginosa PAO1	12.0	519_t1
EGP45230	Achromobacter insuavis AXX-A	61.0	519_t1
AAC76297.1	Escherichia coli str. K-12 substr. MG1655	56.0	519_t1
EHL92831.1	Klebsiella sp. 4_1_44FAA	42.0	519_t1
AAG05883.1	Pseudomonas aeruginosa PAO1	37.0	519_t1
AAA85213.1	Listeria monocytogenes	54.0	519_t1
AAA25293.1	Listeria monocytogenes	103.0	519_t1
ANZ79476.1	Helcococcus kunzii	146.0	519_t1
AAQ63644.1	Bacillus clausii	4.0	519_t1
ABU39979.1	Bacillus clausii	172.0	519_t1
AAF36803.1	Paenibacillus popilliae ATCC 14706	105.0	519_t1
AAD04032.1	Streptomyces rimosus	5.0	519_t1
AAC75733.1	Escherichia coli str. K-12 substr. MG1655	87.0	519_t1
AAG03380.1	Corynebacterium striatum	20.0	519_t1
ACT97371.1	uncultured organism	61.0	519_t1
AAM92461.1	Salmonella enterica subsp. enterica serovar Typhi	150.0	519_t1
AAZ42322.1	Vibrio cholerae	30.0	519_t1
ABV18113.1	Escherichia coli O139:H28 str. E24377A	21.0	519_t1
CBJ02047.1	Escherichia coli ETEC H10407	104.0	519_t1
AAB53445.1	Campylobacter coli	18.0	519_t1
ABR14060.1	Streptococcus uberis	33.0	519_t1
CAA64891.1	Neisseria gonorrhoeae	23.0	519_t1
AAM09852.1	Enterococcus faecium	13.0	519_t1
CAA77936.1	Escherichia coli	17.0	519_t1
CAC14594.1	Stenotrophomonas maltophilia	21.0	519_t1
CAL64019.1	Staphylococcus warneri	56.0	519_t1
EOD99669.1	Enterococcus faecalis EnGen0074	26.0	519_t1
AAA65958.1	Enterococcus faecium	113.0	519_t1
AAA22904.1	Bacteroides fragilis	139.0	519_t1
BAA11236.1	Escherichia coli	131.0	519_t1
AAA24786.1	Enterococcus gallinarum	70.0	519_t1
AAX14803.1	Acinetobacter baumannii	106.0	519_t1
APB03217.1	Paenibacillus sp. LC231	24.0	519_t1
BAL40892.1	Chryseobacterium indologenes NBRC 14944	29.0	519_t1
NP_418574.1	Escherichia coli str. K-12 substr. MG1655	35.0	519_t1
AAL27446.1	Enterococcus faecalis	95.0	519_t1
CCE94500.1	Enterobacter cloacae	5.0	519_t1
ANW35663.1	Arcobacter butzleri	13.0	519_t1
CAB13166.1	Bacillus subtilis subsp. subtilis str. 168	61.0	519_t1
CAQ49384.1	Staphylococcus aureus subsp. aureus ST398	114.0	519_t1
AJP77059	Pedobacter sp. SI-33	1.0	519_t1
AAG05661.1	Pseudomonas aeruginosa PAO1	13.0	519_t1
AAG07065.1	Pseudomonas aeruginosa PAO1	23.0	519_t1
ACE77058.1	Proteus vulgaris	15.0	519_t1
CAD61201.1	Pseudomonas aeruginosa	50.0	519_t1
ABX54689.1	Enterococcus faecalis	48.0	519_t1
EGP45232.2	Achromobacter insuavis AXX-A	7.0	519_t1
CAA78046.1	Rhodococcus fascians	27.0	519_t1
AAC37034.1	Bacteroides thetaiotaomicron	3.0	519_t1
AAB41958.1	Pseudomonas aeruginosa	42.0	519_t1
ACH58994.1	uncultured bacterium BLR17	1.0	519_t1
AAF42063.1	Neisseria meningitidis MC58	36.0	519_t1
ACH58989.1	uncultured bacterium BLR9	2.0	519_t1
AAO82019.1	Enterococcus faecalis V583	40.0	519_t1
CAA79966.1	Enterobacter cloacae	34.0	519_t1
ABS43901.1	Campylobacter jejuni subsp. doylei 269.97	14.0	519_t1
AAC76296.1	Escherichia coli str. K-12 substr. MG1655	31.0	519_t1
AAG05916.1	Pseudomonas aeruginosa PAO1	7.0	519_t1
BAE06005.1	Pseudomonas aeruginosa	4.0	519_t1
ACX65640.1	Paenibacillus sp. Y412MC10	35.0	519_t1
AID93387.1	Klebsiella oxytoca KONIH1	113.0	519_t1
BAH63252.1	Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044	8.0	519_t1
BAB43543.1	Staphylococcus aureus subsp. aureus N315	3.0	519_t1
ADG84870.1	Klebsiella pneumoniae	10.0	519_t1
ASK40551.1	Salmonella enterica subsp. enterica serovar Paratyphi B	17.0	519_t1
ACM47284	Enterococcus faecium	28.0	519_t1
AAK63040.1	Escherichia coli	16.0	519_t1
ABA42119.2	Streptomyces antibioticus	1.0	519_t1
ADD80743.1	Aeromonas allosaccharophila	3.0	519_t1
CAP69659.1	Salmonella enterica subsp. enterica serovar Bredeney	37.0	519_t1
CAA42594.1	Streptomyces lividans 1326	19.0	519_t1
AUR80098.1	Klebsiella pneumoniae	22.0	519_t1
ALV80601.1	Pseudomonas aeruginosa	45.0	519_t1
CAE51638.1	Serratia marcescens	8.0	519_t1
AAA22597.1	Bacillus anthracis	4.0	519_t1
ABA28305.2	Streptomyces lividans	13.0	519_t1
AFH35853.1	Escherichia coli	24.0	519_t1
CAA88265.1	Escherichia coli	2.0	519_t1
AGI65307.1	Acinetobacter schindleri	1.0	519_t1
BAE77781.1	Escherichia coli str. K-12 substr. W3110	51.0	519_t1
AIX48090.1	Clostridioides difficile	2.0	519_t1
BAD63613.1	Bacillus clausii KSM-K16	59.0	519_t1
AAL27443.1	Enterococcus faecalis	23.0	519_t1
AAA23215.1	Clostridium perfringens	30.0	519_t1
AAW66497.1	Acinetobacter sp. LUH5605	39.0	519_t1
AML99881.1	Salmonella enterica subsp. enterica serovar Typhimurium	59.0	519_t1
BAE78084.1	Escherichia coli str. K-12 substr. W3110	19.0	519_t1
AAG05915.1	Pseudomonas aeruginosa PAO1	63.0	519_t1
AAK63041.1	Escherichia coli	13.0	519_t1
CAA27626.1	Escherichia coli	5.0	519_t1
BAE77778.1	Escherichia coli str. K-12 substr. W3110	25.0	519_t1
ABX54688.1	Enterococcus faecalis	6.0	519_t1
AAA25655.1	Proteus mirabilis	5.0	519_t1
AKF16168	Escherichia coli	8.0	519_t1
BAA78619.1	Streptomyces griseus	12.0	519_t1
BAE78082.1	Escherichia coli str. K-12 substr. W3110	45.0	519_t1
AAL68645.1	Vibrio cholerae	5.0	519_t1
ABW91179.1	Pseudomonas aeruginosa	4.0	519_t1
AAG57600.1	Escherichia coli O157:H7 str. EDL933	5.0	519_t1
AAP69916.1	Fusobacterium nucleatum	6.0	519_t1
CAA36304.1	Staphylococcus epidermidis	30.0	519_t1
AAP82271	Burkholderia pseudomallei	33.0	519_t1
AGV28567.1	Acinetobacter baumannii	5.0	519_t1
ASK49940.1	Moraxella sp. MSG13-C03	1.0	519_t1
AAD12162.1	Streptomyces fradiae	15.0	519_t1
ACL19707.1	Desulfitobacterium hafniense DCB-2	2.0	519_t1
CAA27061.1	Bacillus circulans	4.0	519_t1
BAB36671.1	Escherichia coli O157:H7 str. Sakai	23.0	519_t1
BAB35162.1	Escherichia coli O157:H7 str. Sakai	6.0	519_t1
AAA25334.1	Micromonospora chalcea	2.0	519_t1
CAA40897.1	Escherichia coli	8.0	519_t1
APB03221.1	Paenibacillus sp. LC231	2.0	519_t1
CBY77552.1	Pasteurella multocida	26.0	519_t1
ALX99516.1	Acinetobacter baumannii	2.0	519_t1
AAG05913.1	Pseudomonas aeruginosa PAO1	13.0	519_t1
CAB55427.1	Elizabethkingia meningoseptica	23.0	519_t1
OPG86592.1	Bifidobacterium breve	18.0	519_t1
BAA15221.2	Escherichia coli str. K-12 substr. W3110	12.0	519_t1
CAA37805.1	Escherichia coli K-12	14.0	519_t1
BAA07390.1	Kitasatospora aureofaciens	6.0	519_t1
AFN69318.1	Listeria monocytogenes	4.0	519_t1
AAU89132.1	Aeromonas caviae	8.0	519_t1
ASU10319.1	Aeromonas veronii	9.0	519_t1
SBZ31568.1	Klebsiella pneumoniae	9.0	519_t1
ASK49942.1	Moraxella sp. MSG47-C17	7.0	519_t1
BAB41874.1	Staphylococcus aureus subsp. aureus N315	4.0	519_t1
AFN20670.1	Pseudomonas aeruginosa	4.0	519_t1
AAB63533.1	Enterococcus faecium	2.0	519_t1
ABN80430.1	Escherichia coli	4.0	519_t1
ENV82218.1	Acinetobacter bouvetii DSM 14964 = CIP 107468	2.0	519_t1
AJP77071	Pedobacter sp. ALS-14	2.0	519_t1
ACJ47200.1	Escherichia coli	2.0	519_t1
CBL58181.1	Staphylococcus aureus	14.0	519_t1
AAS07017.3	Serratia marcescens	1.0	519_t1
AAA88548.1	Staphylococcus aureus	1.0	519_t1
AIA08936.1	Streptomyces sp. WAC4747	8.0	519_t1
AFK80333.1	Streptomyces sp. WAC5292	1.0	519_t1
AAL55262.1	Chryseobacterium gleum	8.0	519_t1
ATL63235.1	Brevibacillus brevis Vm4	4.0	519_t1
AAD22144.1	Klebsiella aerogenes	4.0	519_t1
CAA23899.1	Escherichia coli	1.0	519_t1
AAF40764.1	Neisseria meningitidis MC58	1.0	519_t1
AAC75731.1	Escherichia coli str. K-12 substr. MG1655	12.0	519_t1
EIM09515.1	Bacillus atrophaeus C89	1.0	519_t1
BAB41258.1	Staphylococcus aureus subsp. aureus N315	1.0	519_t1
CAB12108.2	Bacillus subtilis subsp. subtilis str. 168	3.0	519_t1
AAD08227.1	Helicobacter pylori 26695	1.0	519_t1
AAB53259.1	Lactobacillus reuteri	5.0	519_t1
AAV85981.1	Neisseria gonorrhoeae	11.0	519_t1
ALH22601.1	Acinetobacter baumannii	3.0	519_t1
ACJ41547.2	Acinetobacter baumannii AB0057	5.0	519_t1
CAA24743.1	Escherichia coli	3.0	519_t1
BAQ22025.1	Serratia marcescens	2.0	519_t1
AAF17880.1	Escherichia coli	3.0	519_t1
AAK99679.1	Streptococcus pneumoniae R6	2.0	519_t1
AAD52985.1	Stenotrophomonas maltophilia	1.0	519_t1
WP_082741435.1	Moraxella osloensis	1.0	519_t1
AAB51440.1	Streptomyces viridochromogenes	1.0	519_t1
CAA38525.1	Escherichia coli	1.0	519_t1
AAG08375.1	Pseudomonas aeruginosa PAO1	5.0	519_t1
AAT68577.1	Elizabethkingia meningoseptica	1.0	519_t1
CCQ22388.1	Listeria monocytogenes	1.0	519_t1
AAS68233.1	Staphylococcus epidermidis	1.0	519_t1
AAA65957.1	Enterococcus faecium	1.0	519_t1
BAG75524.1	Enterococcus faecium	4.0	519_t1
AAN17791.1	Buttiauxella agrestis	1.0	519_t1
ACH58987.1	uncultured bacterium BLR3	1.0	519_t1
AAF27726.1	Klebsiella pneumoniae	2.0	519_t1
AAW34150.1	Campylobacter jejuni	1.0	519_t1
AAA22289.1	Bacillus pumilus	1.0	519_t1
AAF04458.1	Elizabethkingia meningoseptica	1.0	519_t1
AAA26684.1	Staphylococcus aureus	2.0	519_t1
AFP99885.1	Escherichia coli	1.0	519_t1
XP_753111.1	Aspergillus fumigatus Af293	1.0	519_t1
AAK97755.1	Aeromonas salmonicida	1.0	519_t1
AAF94716.1	Vibrio cholerae O1 biovar El Tor str. N16961	1.0	519_t1
ABB43029.1	Escherichia coli	1.0	519_t1
BAC11911.1	Enterococcus faecalis ATCC 29212	1.0	519_t1
AAA88560.1	Streptomyces lavendulae	1.0	519_t1
AAG05883.1	Pseudomonas aeruginosa PAO1	54.0	519_t0
A1A317	Bifidobacterium adolescentis ATCC 15703	9036.0	519_t0
EGP45231.1	Achromobacter insuavis AXX-A	1131.0	519_t0
AHA41505.1	Rhodococcus hoagii	771.0	519_t0
CAA79727.1	Bacteroides fragilis	9434.0	519_t0
AAB41957.1	Pseudomonas aeruginosa	3050.0	519_t0
AAC76539.1	Escherichia coli str. K-12 substr. MG1655	1375.0	519_t0
CBH51823.1	Campylobacter fetus subsp. fetus	750.0	519_t0
AAV85982.1	Neisseria gonorrhoeae	11082.0	519_t0
BAA15935.1	Escherichia coli str. K-12 substr. W3110	897.0	519_t0
BAD59497.1	Nocardia farcinica IFM 10152	14570.0	519_t0
AEY83581	Staphylococcus aureus	4602.0	519_t0
AYV52072.1	Lactococcus lactis	2649.0	519_t0
BAE06008.1	Pseudomonas aeruginosa	1150.0	519_t0
ANZ79240.1	uncultured bacterium	503.0	519_t0
AAC76093.1	Escherichia coli str. K-12 substr. MG1655	1038.0	519_t0
AAC60781.1	Yersinia enterocolitica (type O:8)	2753.0	519_t0
AEO25219.1	Listeria monocytogenes FSL R2-561	271.0	519_t0
AAO47226.2	Streptomyces rishiriensis	8994.0	519_t0
BAE85478.1	Desulfitobacterium hafniense Y51	1736.0	519_t0
AAX14802.1	Acinetobacter baumannii	1503.0	519_t0
AAF01499.1	Streptococcus pyogenes	2038.0	519_t0
CAA36304.1	Staphylococcus epidermidis	54.0	519_t0
CDO61516.1	Enterococcus faecium	4374.0	519_t0
AAA22081.1	Agrobacterium fabrum str. C58	701.0	519_t0
AAD51348.1	Stenotrophomonas maltophilia	898.0	519_t0
CBI75871.1	Bartonella clarridgeiae 73	361.0	519_t0
APB03216.1	Paenibacillus sp. LC231	2616.0	519_t0
AKA86814	Enterococcus faecalis	4532.0	519_t0
AAA24786.1	Enterococcus gallinarum	93.0	519_t0
AAB58161.1	Burkholderia cepacia	2647.0	519_t0
CAE18141.1	Staphylococcus sciuri	527.0	519_t0
CAQ49384.1	Staphylococcus aureus subsp. aureus ST398	80.0	519_t0
AEP40504.1	Enterococcus faecium	545.0	519_t0
AAD51345.1	Stenotrophomonas maltophilia	1650.0	519_t0
BAL43360.1	Photobacterium damselae subsp. damselae	1362.0	519_t0
CAA53189	Staphylococcus aureus	4652.0	519_t0
AAC74000.1	Escherichia coli str. K-12 substr. MG1655	5927.0	519_t0
NP_388442.1	Bacillus subtilis subsp. subtilis str. 168	3095.0	519_t0
AET10445.1	Streptococcus australis	1551.0	519_t0
AAD23513.1	Prevotella intermedia	928.0	519_t0
AAL19305.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	2851.0	519_t0
AAF63432	Yersinia enterocolitica	547.0	519_t0
APB03219.1	Paenibacillus sp. LC231	7632.0	519_t0
ABS43151.1	Campylobacter jejuni subsp. doylei 269.97	10350.0	519_t0
NP_862226.1	Corynebacterium striatum	2476.0	519_t0
BAE15963.1	Staphylococcus aureus	80.0	519_t0
AAG07763.1	Pseudomonas aeruginosa PAO1	2235.0	519_t0
ACL82957.1	Enterococcus faecium	885.0	519_t0
APB03220.1	Paenibacillus sp. LC231	264.0	519_t0
BAA34300.1	Pseudomonas aeruginosa PAO1	1644.0	519_t0
